[AgePredModel] load_data: start loading...
[AgePredModel] load_data: Done! Get 339123 for train and 18660 for test!
[AgePredModel] load_data: loading finished !
[AgePredModel] train_model: start training...
[train_model] best weight file found, try to load ...
[train_model] Weights Load Successfull!
Epoch 0/127
----------
0.1% 2400/18660 		 Gender Loss 0.7029 		 Age MAE 6.92 		 Acc 0.4025 		 ETA 44s
0.2% 2800/18660 		 Gender Loss 0.7036 		 Age MAE 6.70 		 Acc 0.3950 		 ETA 42s
0.2% 3200/18660 		 Gender Loss 0.7020 		 Age MAE 6.84 		 Acc 0.4150 		 ETA 39s
0.2% 3600/18660 		 Gender Loss 0.7017 		 Age MAE 6.94 		 Acc 0.4125 		 ETA 37s
0.2% 4000/18660 		 Gender Loss 0.7030 		 Age MAE 7.08 		 Acc 0.4075 		 ETA 36s
0.2% 4400/18660 		 Gender Loss 0.7040 		 Age MAE 7.48 		 Acc 0.3850 		 ETA 34s
0.3% 4800/18660 		 Gender Loss 0.7010 		 Age MAE 5.92 		 Acc 0.4225 		 ETA 33s
0.3% 5200/18660 		 Gender Loss 0.7007 		 Age MAE 7.72 		 Acc 0.4275 		 ETA 31s
0.3% 5600/18660 		 Gender Loss 0.7020 		 Age MAE 6.76 		 Acc 0.4100 		 ETA 30s
0.3% 6000/18660 		 Gender Loss 0.7015 		 Age MAE 7.12 		 Acc 0.4225 		 ETA 29s
0.3% 6400/18660 		 Gender Loss 0.6985 		 Age MAE 7.16 		 Acc 0.4600 		 ETA 28s
0.4% 6800/18660 		 Gender Loss 0.7032 		 Age MAE 6.93 		 Acc 0.4050 		 ETA 27s
0.4% 7200/18660 		 Gender Loss 0.6976 		 Age MAE 6.90 		 Acc 0.4700 		 ETA 26s
0.4% 7600/18660 		 Gender Loss 0.6986 		 Age MAE 7.51 		 Acc 0.4525 		 ETA 24s
0.4% 8000/18660 		 Gender Loss 0.6971 		 Age MAE 7.06 		 Acc 0.4750 		 ETA 23s
0.5% 8400/18660 		 Gender Loss 0.7025 		 Age MAE 6.74 		 Acc 0.4125 		 ETA 23s
0.5% 8800/18660 		 Gender Loss 0.7007 		 Age MAE 6.23 		 Acc 0.4300 		 ETA 22s
0.5% 9200/18660 		 Gender Loss 0.7025 		 Age MAE 7.49 		 Acc 0.4100 		 ETA 21s
0.5% 9600/18660 		 Gender Loss 0.7007 		 Age MAE 7.11 		 Acc 0.4350 		 ETA 20s
0.5% 10000/18660 		 Gender Loss 0.7029 		 Age MAE 7.21 		 Acc 0.4075 		 ETA 19s
0.6% 10400/18660 		 Gender Loss 0.7014 		 Age MAE 7.11 		 Acc 0.4200 		 ETA 18s
0.6% 10800/18660 		 Gender Loss 0.6985 		 Age MAE 7.24 		 Acc 0.4575 		 ETA 17s
0.6% 11200/18660 		 Gender Loss 0.7019 		 Age MAE 7.41 		 Acc 0.4225 		 ETA 16s
0.6% 11600/18660 		 Gender Loss 0.7011 		 Age MAE 6.74 		 Acc 0.4225 		 ETA 15s
0.6% 12000/18660 		 Gender Loss 0.7006 		 Age MAE 6.69 		 Acc 0.4300 		 ETA 14s
0.7% 12400/18660 		 Gender Loss 0.6953 		 Age MAE 6.20 		 Acc 0.4975 		 ETA 13s
0.7% 12800/18660 		 Gender Loss 0.7014 		 Age MAE 7.08 		 Acc 0.4175 		 ETA 12s
0.7% 13200/18660 		 Gender Loss 0.7037 		 Age MAE 7.36 		 Acc 0.4025 		 ETA 12s
0.7% 13600/18660 		 Gender Loss 0.6999 		 Age MAE 6.76 		 Acc 0.4375 		 ETA 11s
0.8% 14000/18660 		 Gender Loss 0.7005 		 Age MAE 7.40 		 Acc 0.4350 		 ETA 10s
0.8% 14400/18660 		 Gender Loss 0.6993 		 Age MAE 7.48 		 Acc 0.4500 		 ETA 9s
0.8% 14800/18660 		 Gender Loss 0.7029 		 Age MAE 7.06 		 Acc 0.4075 		 ETA 8s
0.8% 15200/18660 		 Gender Loss 0.7040 		 Age MAE 7.54 		 Acc 0.3850 		 ETA 7s
0.8% 15600/18660 		 Gender Loss 0.7015 		 Age MAE 7.08 		 Acc 0.4200 		 ETA 6s
0.9% 16000/18660 		 Gender Loss 0.6987 		 Age MAE 7.09 		 Acc 0.4525 		 ETA 6s
0.9% 16400/18660 		 Gender Loss 0.7007 		 Age MAE 6.81 		 Acc 0.4350 		 ETA 5s
0.9% 16800/18660 		 Gender Loss 0.7045 		 Age MAE 6.90 		 Acc 0.3825 		 ETA 4s
0.9% 17200/18660 		 Gender Loss 0.7000 		 Age MAE 7.37 		 Acc 0.4400 		 ETA 3s
0.9% 17600/18660 		 Gender Loss 0.7050 		 Age MAE 6.86 		 Acc 0.3800 		 ETA 2s
1.0% 18000/18660 		 Gender Loss 0.7025 		 Age MAE 7.06 		 Acc 0.4100 		 ETA 1s
1.0% 18400/18660 		 Gender Loss 0.7017 		 Age MAE 6.83 		 Acc 0.4175 		 ETA 1s
1.0% 18800/18660 		 Gender Loss 0.6975 		 Age MAE 7.10 		 Acc 0.3050 		 ETA -0s


val: 33/128 Done! 		 Age MAE = 7.02 		 Gender Acc 0.4241


Epoch 34/127
----------
0.0% 400/339123 		 Gender Loss 0.6996 		 Age MAE 6.77 		 Acc 0.4425 		 ETA 2673s
0.0% 800/339123 		 Gender Loss 0.6974 		 Age MAE 6.97 		 Acc 0.4725 		 ETA 2051s
0.0% 1200/339123 		 Gender Loss 0.6996 		 Age MAE 6.69 		 Acc 0.4375 		 ETA 1824s
0.0% 1600/339123 		 Gender Loss 0.7003 		 Age MAE 7.06 		 Acc 0.4350 		 ETA 1708s
0.0% 2000/339123 		 Gender Loss 0.6962 		 Age MAE 6.67 		 Acc 0.4850 		 ETA 1641s
0.0% 2400/339123 		 Gender Loss 0.7002 		 Age MAE 6.67 		 Acc 0.4325 		 ETA 1594s
0.0% 2800/339123 		 Gender Loss 0.6993 		 Age MAE 6.27 		 Acc 0.4500 		 ETA 1560s
0.0% 3200/339123 		 Gender Loss 0.6995 		 Age MAE 6.80 		 Acc 0.4475 		 ETA 1535s
0.0% 3600/339123 		 Gender Loss 0.7001 		 Age MAE 6.48 		 Acc 0.4350 		 ETA 1516s
0.0% 4000/339123 		 Gender Loss 0.7020 		 Age MAE 7.14 		 Acc 0.4150 		 ETA 1498s
0.0% 4400/339123 		 Gender Loss 0.7006 		 Age MAE 6.77 		 Acc 0.4275 		 ETA 1485s
0.0% 4800/339123 		 Gender Loss 0.7008 		 Age MAE 6.90 		 Acc 0.4275 		 ETA 1474s
0.0% 5200/339123 		 Gender Loss 0.7017 		 Age MAE 6.65 		 Acc 0.4100 		 ETA 1464s
0.0% 5600/339123 		 Gender Loss 0.7027 		 Age MAE 6.78 		 Acc 0.4050 		 ETA 1455s
0.0% 6000/339123 		 Gender Loss 0.6999 		 Age MAE 6.65 		 Acc 0.4350 		 ETA 1448s
0.0% 6400/339123 		 Gender Loss 0.7009 		 Age MAE 6.86 		 Acc 0.4275 		 ETA 1441s
0.0% 6800/339123 		 Gender Loss 0.7020 		 Age MAE 6.65 		 Acc 0.4125 		 ETA 1435s
0.0% 7200/339123 		 Gender Loss 0.7019 		 Age MAE 6.25 		 Acc 0.4125 		 ETA 1429s
0.0% 7600/339123 		 Gender Loss 0.6983 		 Age MAE 6.55 		 Acc 0.4600 		 ETA 1424s
0.0% 8000/339123 		 Gender Loss 0.7017 		 Age MAE 7.07 		 Acc 0.4200 		 ETA 1419s
0.0% 8400/339123 		 Gender Loss 0.7013 		 Age MAE 6.35 		 Acc 0.4200 		 ETA 1414s
0.0% 8800/339123 		 Gender Loss 0.7003 		 Age MAE 6.49 		 Acc 0.4250 		 ETA 1410s
0.0% 9200/339123 		 Gender Loss 0.7047 		 Age MAE 7.46 		 Acc 0.3775 		 ETA 1406s
0.0% 9600/339123 		 Gender Loss 0.6982 		 Age MAE 6.46 		 Acc 0.4550 		 ETA 1402s
0.0% 10000/339123 		 Gender Loss 0.7017 		 Age MAE 7.13 		 Acc 0.4150 		 ETA 1398s
0.0% 10400/339123 		 Gender Loss 0.7022 		 Age MAE 6.89 		 Acc 0.4150 		 ETA 1394s
0.0% 10800/339123 		 Gender Loss 0.7011 		 Age MAE 6.86 		 Acc 0.4250 		 ETA 1390s
0.0% 11200/339123 		 Gender Loss 0.7031 		 Age MAE 6.82 		 Acc 0.4000 		 ETA 1387s
0.0% 11600/339123 		 Gender Loss 0.7011 		 Age MAE 6.99 		 Acc 0.4200 		 ETA 1384s
0.0% 12000/339123 		 Gender Loss 0.7027 		 Age MAE 6.87 		 Acc 0.4075 		 ETA 1381s
0.0% 12400/339123 		 Gender Loss 0.7014 		 Age MAE 6.58 		 Acc 0.4200 		 ETA 1378s
0.0% 12800/339123 		 Gender Loss 0.7016 		 Age MAE 6.64 		 Acc 0.4200 		 ETA 1375s
0.0% 13200/339123 		 Gender Loss 0.7012 		 Age MAE 6.32 		 Acc 0.4225 		 ETA 1373s
0.0% 13600/339123 		 Gender Loss 0.7048 		 Age MAE 6.33 		 Acc 0.3850 		 ETA 1370s
0.0% 14000/339123 		 Gender Loss 0.7013 		 Age MAE 7.18 		 Acc 0.4175 		 ETA 1367s
0.0% 14400/339123 		 Gender Loss 0.7017 		 Age MAE 6.97 		 Acc 0.4075 		 ETA 1365s
0.0% 14800/339123 		 Gender Loss 0.7011 		 Age MAE 6.71 		 Acc 0.4250 		 ETA 1362s
0.0% 15200/339123 		 Gender Loss 0.7024 		 Age MAE 6.05 		 Acc 0.4125 		 ETA 1360s
0.0% 15600/339123 		 Gender Loss 0.7022 		 Age MAE 7.08 		 Acc 0.4050 		 ETA 1357s
0.0% 16000/339123 		 Gender Loss 0.7011 		 Age MAE 6.11 		 Acc 0.4225 		 ETA 1355s
0.0% 16400/339123 		 Gender Loss 0.7044 		 Age MAE 7.28 		 Acc 0.3800 		 ETA 1352s
0.0% 16800/339123 		 Gender Loss 0.7002 		 Age MAE 6.32 		 Acc 0.4300 		 ETA 1350s
0.1% 17200/339123 		 Gender Loss 0.6994 		 Age MAE 7.09 		 Acc 0.4400 		 ETA 1348s
0.1% 17600/339123 		 Gender Loss 0.7001 		 Age MAE 6.90 		 Acc 0.4300 		 ETA 1345s
0.1% 18000/339123 		 Gender Loss 0.7007 		 Age MAE 6.20 		 Acc 0.4275 		 ETA 1343s
0.1% 18400/339123 		 Gender Loss 0.7022 		 Age MAE 7.11 		 Acc 0.4075 		 ETA 1341s
0.1% 18800/339123 		 Gender Loss 0.7019 		 Age MAE 6.30 		 Acc 0.4125 		 ETA 1339s
0.1% 19200/339123 		 Gender Loss 0.7034 		 Age MAE 6.79 		 Acc 0.3950 		 ETA 1336s
0.1% 19600/339123 		 Gender Loss 0.7018 		 Age MAE 7.12 		 Acc 0.4100 		 ETA 1334s
0.1% 20000/339123 		 Gender Loss 0.6976 		 Age MAE 6.58 		 Acc 0.4625 		 ETA 1332s
0.1% 20400/339123 		 Gender Loss 0.7022 		 Age MAE 7.68 		 Acc 0.4050 		 ETA 1330s
0.1% 20800/339123 		 Gender Loss 0.7027 		 Age MAE 6.52 		 Acc 0.4075 		 ETA 1328s
0.1% 21200/339123 		 Gender Loss 0.7022 		 Age MAE 6.53 		 Acc 0.4125 		 ETA 1326s
0.1% 21600/339123 		 Gender Loss 0.6994 		 Age MAE 6.41 		 Acc 0.4425 		 ETA 1324s
0.1% 22000/339123 		 Gender Loss 0.7037 		 Age MAE 6.55 		 Acc 0.3900 		 ETA 1322s
0.1% 22400/339123 		 Gender Loss 0.7010 		 Age MAE 6.42 		 Acc 0.4225 		 ETA 1320s
0.1% 22800/339123 		 Gender Loss 0.7002 		 Age MAE 7.09 		 Acc 0.4350 		 ETA 1318s
0.1% 23200/339123 		 Gender Loss 0.7001 		 Age MAE 6.51 		 Acc 0.4375 		 ETA 1316s
0.1% 23600/339123 		 Gender Loss 0.7004 		 Age MAE 6.82 		 Acc 0.4275 		 ETA 1314s
0.1% 24000/339123 		 Gender Loss 0.7020 		 Age MAE 6.14 		 Acc 0.4075 		 ETA 1312s
0.1% 24400/339123 		 Gender Loss 0.7012 		 Age MAE 6.30 		 Acc 0.4225 		 ETA 1310s
0.1% 24800/339123 		 Gender Loss 0.7016 		 Age MAE 6.38 		 Acc 0.4175 		 ETA 1308s
0.1% 25200/339123 		 Gender Loss 0.7001 		 Age MAE 6.35 		 Acc 0.4375 		 ETA 1306s
0.1% 25600/339123 		 Gender Loss 0.7019 		 Age MAE 7.22 		 Acc 0.4175 		 ETA 1304s
0.1% 26000/339123 		 Gender Loss 0.6986 		 Age MAE 7.38 		 Acc 0.4525 		 ETA 1302s
0.1% 26400/339123 		 Gender Loss 0.6985 		 Age MAE 6.34 		 Acc 0.4625 		 ETA 1300s
0.1% 26800/339123 		 Gender Loss 0.7016 		 Age MAE 6.76 		 Acc 0.4150 		 ETA 1298s
0.1% 27200/339123 		 Gender Loss 0.7000 		 Age MAE 6.89 		 Acc 0.4375 		 ETA 1296s
0.1% 27600/339123 		 Gender Loss 0.7026 		 Age MAE 6.52 		 Acc 0.4075 		 ETA 1295s
0.1% 28000/339123 		 Gender Loss 0.7041 		 Age MAE 7.13 		 Acc 0.3950 		 ETA 1293s
0.1% 28400/339123 		 Gender Loss 0.6975 		 Age MAE 6.75 		 Acc 0.4700 		 ETA 1291s
0.1% 28800/339123 		 Gender Loss 0.6997 		 Age MAE 6.35 		 Acc 0.4425 		 ETA 1289s
0.1% 29200/339123 		 Gender Loss 0.7010 		 Age MAE 6.70 		 Acc 0.4275 		 ETA 1287s
0.1% 29600/339123 		 Gender Loss 0.7022 		 Age MAE 6.92 		 Acc 0.4125 		 ETA 1285s
0.1% 30000/339123 		 Gender Loss 0.6993 		 Age MAE 6.75 		 Acc 0.4450 		 ETA 1283s
0.1% 30400/339123 		 Gender Loss 0.7036 		 Age MAE 6.83 		 Acc 0.3900 		 ETA 1281s
0.1% 30800/339123 		 Gender Loss 0.6999 		 Age MAE 6.86 		 Acc 0.4400 		 ETA 1279s
0.1% 31200/339123 		 Gender Loss 0.7041 		 Age MAE 6.75 		 Acc 0.3875 		 ETA 1278s
0.1% 31600/339123 		 Gender Loss 0.6985 		 Age MAE 6.64 		 Acc 0.4575 		 ETA 1276s
0.1% 32000/339123 		 Gender Loss 0.7019 		 Age MAE 6.51 		 Acc 0.4050 		 ETA 1274s
0.1% 32400/339123 		 Gender Loss 0.6994 		 Age MAE 6.02 		 Acc 0.4450 		 ETA 1272s
0.1% 32800/339123 		 Gender Loss 0.7041 		 Age MAE 6.70 		 Acc 0.3950 		 ETA 1270s
0.1% 33200/339123 		 Gender Loss 0.6988 		 Age MAE 6.60 		 Acc 0.4550 		 ETA 1268s
0.1% 33600/339123 		 Gender Loss 0.6993 		 Age MAE 7.07 		 Acc 0.4400 		 ETA 1267s
0.1% 34000/339123 		 Gender Loss 0.6996 		 Age MAE 7.48 		 Acc 0.4475 		 ETA 1265s
0.1% 34400/339123 		 Gender Loss 0.7003 		 Age MAE 6.63 		 Acc 0.4350 		 ETA 1263s
0.1% 34800/339123 		 Gender Loss 0.7036 		 Age MAE 7.48 		 Acc 0.4000 		 ETA 1261s
0.1% 35200/339123 		 Gender Loss 0.6987 		 Age MAE 7.02 		 Acc 0.4550 		 ETA 1259s
0.1% 35600/339123 		 Gender Loss 0.7013 		 Age MAE 6.61 		 Acc 0.4275 		 ETA 1258s
0.1% 36000/339123 		 Gender Loss 0.7010 		 Age MAE 6.81 		 Acc 0.4300 		 ETA 1256s
0.1% 36400/339123 		 Gender Loss 0.7003 		 Age MAE 6.43 		 Acc 0.4375 		 ETA 1254s
0.1% 36800/339123 		 Gender Loss 0.7027 		 Age MAE 6.66 		 Acc 0.4025 		 ETA 1252s
0.1% 37200/339123 		 Gender Loss 0.7014 		 Age MAE 7.38 		 Acc 0.4200 		 ETA 1250s
0.1% 37600/339123 		 Gender Loss 0.6973 		 Age MAE 6.58 		 Acc 0.4800 		 ETA 1249s
0.1% 38000/339123 		 Gender Loss 0.6988 		 Age MAE 6.56 		 Acc 0.4575 		 ETA 1247s
0.1% 38400/339123 		 Gender Loss 0.6980 		 Age MAE 7.08 		 Acc 0.4650 		 ETA 1245s
0.1% 38800/339123 		 Gender Loss 0.7016 		 Age MAE 6.57 		 Acc 0.4250 		 ETA 1243s
0.1% 39200/339123 		 Gender Loss 0.7026 		 Age MAE 7.09 		 Acc 0.4000 		 ETA 1241s
0.1% 39600/339123 		 Gender Loss 0.7037 		 Age MAE 6.65 		 Acc 0.3850 		 ETA 1240s
0.1% 40000/339123 		 Gender Loss 0.6976 		 Age MAE 6.83 		 Acc 0.4725 		 ETA 1238s
0.1% 40400/339123 		 Gender Loss 0.6975 		 Age MAE 7.05 		 Acc 0.4625 		 ETA 1236s
0.1% 40800/339123 		 Gender Loss 0.6983 		 Age MAE 6.27 		 Acc 0.4575 		 ETA 1235s
0.1% 41200/339123 		 Gender Loss 0.6971 		 Age MAE 7.28 		 Acc 0.4675 		 ETA 1233s
0.1% 41600/339123 		 Gender Loss 0.6992 		 Age MAE 6.63 		 Acc 0.4425 		 ETA 1231s
0.1% 42000/339123 		 Gender Loss 0.7013 		 Age MAE 6.36 		 Acc 0.4150 		 ETA 1229s
0.1% 42400/339123 		 Gender Loss 0.7023 		 Age MAE 6.82 		 Acc 0.4125 		 ETA 1228s
0.1% 42800/339123 		 Gender Loss 0.7023 		 Age MAE 6.29 		 Acc 0.4100 		 ETA 1226s
0.1% 43200/339123 		 Gender Loss 0.7012 		 Age MAE 6.57 		 Acc 0.4200 		 ETA 1224s
0.1% 43600/339123 		 Gender Loss 0.7023 		 Age MAE 6.53 		 Acc 0.4125 		 ETA 1222s
0.1% 44000/339123 		 Gender Loss 0.7025 		 Age MAE 6.09 		 Acc 0.4050 		 ETA 1221s
0.1% 44400/339123 		 Gender Loss 0.7017 		 Age MAE 6.86 		 Acc 0.4200 		 ETA 1219s
0.1% 44800/339123 		 Gender Loss 0.6999 		 Age MAE 6.66 		 Acc 0.4400 		 ETA 1217s
0.1% 45200/339123 		 Gender Loss 0.7015 		 Age MAE 7.11 		 Acc 0.4225 		 ETA 1215s
0.1% 45600/339123 		 Gender Loss 0.7023 		 Age MAE 6.48 		 Acc 0.4100 		 ETA 1214s
0.1% 46000/339123 		 Gender Loss 0.6972 		 Age MAE 6.65 		 Acc 0.4800 		 ETA 1212s
0.1% 46400/339123 		 Gender Loss 0.6996 		 Age MAE 7.68 		 Acc 0.4425 		 ETA 1210s
0.1% 46800/339123 		 Gender Loss 0.6978 		 Age MAE 6.92 		 Acc 0.4650 		 ETA 1209s
0.1% 47200/339123 		 Gender Loss 0.7034 		 Age MAE 6.47 		 Acc 0.4000 		 ETA 1207s
0.1% 47600/339123 		 Gender Loss 0.6996 		 Age MAE 6.69 		 Acc 0.4475 		 ETA 1205s
0.1% 48000/339123 		 Gender Loss 0.6986 		 Age MAE 6.61 		 Acc 0.4500 		 ETA 1203s
0.1% 48400/339123 		 Gender Loss 0.6996 		 Age MAE 7.19 		 Acc 0.4400 		 ETA 1202s
0.1% 48800/339123 		 Gender Loss 0.6972 		 Age MAE 6.48 		 Acc 0.4800 		 ETA 1200s
0.1% 49200/339123 		 Gender Loss 0.7004 		 Age MAE 6.20 		 Acc 0.4300 		 ETA 1198s
0.1% 49600/339123 		 Gender Loss 0.6991 		 Age MAE 6.33 		 Acc 0.4450 		 ETA 1196s
0.1% 50000/339123 		 Gender Loss 0.7007 		 Age MAE 6.83 		 Acc 0.4250 		 ETA 1195s
0.1% 50400/339123 		 Gender Loss 0.7010 		 Age MAE 7.02 		 Acc 0.4275 		 ETA 1193s
0.1% 50800/339123 		 Gender Loss 0.6981 		 Age MAE 6.90 		 Acc 0.4625 		 ETA 1191s
0.2% 51200/339123 		 Gender Loss 0.7022 		 Age MAE 6.83 		 Acc 0.4125 		 ETA 1190s
0.2% 51600/339123 		 Gender Loss 0.6990 		 Age MAE 6.23 		 Acc 0.4425 		 ETA 1188s
0.2% 52000/339123 		 Gender Loss 0.6988 		 Age MAE 6.47 		 Acc 0.4500 		 ETA 1186s
0.2% 52400/339123 		 Gender Loss 0.6998 		 Age MAE 6.37 		 Acc 0.4450 		 ETA 1185s
0.2% 52800/339123 		 Gender Loss 0.7018 		 Age MAE 6.77 		 Acc 0.4150 		 ETA 1183s
0.2% 53200/339123 		 Gender Loss 0.7024 		 Age MAE 6.59 		 Acc 0.4100 		 ETA 1181s
0.2% 53600/339123 		 Gender Loss 0.7022 		 Age MAE 6.98 		 Acc 0.4100 		 ETA 1179s
0.2% 54000/339123 		 Gender Loss 0.6998 		 Age MAE 6.78 		 Acc 0.4375 		 ETA 1178s
0.2% 54400/339123 		 Gender Loss 0.7012 		 Age MAE 6.33 		 Acc 0.4200 		 ETA 1176s
0.2% 54800/339123 		 Gender Loss 0.7014 		 Age MAE 6.99 		 Acc 0.4200 		 ETA 1174s
0.2% 55200/339123 		 Gender Loss 0.6994 		 Age MAE 6.63 		 Acc 0.4550 		 ETA 1173s
0.2% 55600/339123 		 Gender Loss 0.6979 		 Age MAE 6.88 		 Acc 0.4650 		 ETA 1171s
0.2% 56000/339123 		 Gender Loss 0.7008 		 Age MAE 6.72 		 Acc 0.4250 		 ETA 1169s
0.2% 56400/339123 		 Gender Loss 0.7030 		 Age MAE 6.88 		 Acc 0.4025 		 ETA 1168s
0.2% 56800/339123 		 Gender Loss 0.7016 		 Age MAE 7.00 		 Acc 0.4125 		 ETA 1166s
0.2% 57200/339123 		 Gender Loss 0.6997 		 Age MAE 7.32 		 Acc 0.4425 		 ETA 1164s
0.2% 57600/339123 		 Gender Loss 0.6986 		 Age MAE 7.04 		 Acc 0.4550 		 ETA 1163s
0.2% 58000/339123 		 Gender Loss 0.7027 		 Age MAE 6.39 		 Acc 0.3975 		 ETA 1161s
0.2% 58400/339123 		 Gender Loss 0.7013 		 Age MAE 6.35 		 Acc 0.4175 		 ETA 1159s
0.2% 58800/339123 		 Gender Loss 0.7041 		 Age MAE 6.91 		 Acc 0.3900 		 ETA 1157s
0.2% 59200/339123 		 Gender Loss 0.7040 		 Age MAE 7.29 		 Acc 0.3850 		 ETA 1156s
0.2% 59600/339123 		 Gender Loss 0.7010 		 Age MAE 7.46 		 Acc 0.4300 		 ETA 1154s
0.2% 60000/339123 		 Gender Loss 0.6997 		 Age MAE 6.18 		 Acc 0.4450 		 ETA 1152s
0.2% 60400/339123 		 Gender Loss 0.7019 		 Age MAE 6.65 		 Acc 0.4175 		 ETA 1151s
0.2% 60800/339123 		 Gender Loss 0.7029 		 Age MAE 6.21 		 Acc 0.4025 		 ETA 1149s
0.2% 61200/339123 		 Gender Loss 0.7033 		 Age MAE 6.49 		 Acc 0.3950 		 ETA 1147s
0.2% 61600/339123 		 Gender Loss 0.7003 		 Age MAE 6.13 		 Acc 0.4300 		 ETA 1145s
0.2% 62000/339123 		 Gender Loss 0.7004 		 Age MAE 6.48 		 Acc 0.4350 		 ETA 1144s
0.2% 62400/339123 		 Gender Loss 0.7022 		 Age MAE 6.39 		 Acc 0.4100 		 ETA 1142s
0.2% 62800/339123 		 Gender Loss 0.7044 		 Age MAE 6.79 		 Acc 0.3800 		 ETA 1140s
0.2% 63200/339123 		 Gender Loss 0.6991 		 Age MAE 6.99 		 Acc 0.4475 		 ETA 1139s
0.2% 63600/339123 		 Gender Loss 0.7023 		 Age MAE 6.87 		 Acc 0.4125 		 ETA 1137s
0.2% 64000/339123 		 Gender Loss 0.7020 		 Age MAE 6.82 		 Acc 0.4150 		 ETA 1135s
0.2% 64400/339123 		 Gender Loss 0.7045 		 Age MAE 6.49 		 Acc 0.3825 		 ETA 1134s
0.2% 64800/339123 		 Gender Loss 0.7023 		 Age MAE 7.19 		 Acc 0.4100 		 ETA 1132s
0.2% 65200/339123 		 Gender Loss 0.7025 		 Age MAE 6.82 		 Acc 0.4125 		 ETA 1130s
0.2% 65600/339123 		 Gender Loss 0.7006 		 Age MAE 6.62 		 Acc 0.4325 		 ETA 1129s
0.2% 66000/339123 		 Gender Loss 0.7025 		 Age MAE 7.27 		 Acc 0.4075 		 ETA 1127s
0.2% 66400/339123 		 Gender Loss 0.7022 		 Age MAE 6.32 		 Acc 0.4125 		 ETA 1125s
0.2% 66800/339123 		 Gender Loss 0.7004 		 Age MAE 6.39 		 Acc 0.4375 		 ETA 1124s
0.2% 67200/339123 		 Gender Loss 0.7024 		 Age MAE 6.78 		 Acc 0.4100 		 ETA 1122s
0.2% 67600/339123 		 Gender Loss 0.7014 		 Age MAE 7.26 		 Acc 0.4200 		 ETA 1120s
0.2% 68000/339123 		 Gender Loss 0.7003 		 Age MAE 7.32 		 Acc 0.4350 		 ETA 1119s
0.2% 68400/339123 		 Gender Loss 0.7009 		 Age MAE 7.26 		 Acc 0.4250 		 ETA 1117s
0.2% 68800/339123 		 Gender Loss 0.7007 		 Age MAE 6.39 		 Acc 0.4250 		 ETA 1115s
0.2% 69200/339123 		 Gender Loss 0.7008 		 Age MAE 6.85 		 Acc 0.4300 		 ETA 1113s
0.2% 69600/339123 		 Gender Loss 0.7003 		 Age MAE 7.40 		 Acc 0.4350 		 ETA 1112s
0.2% 70000/339123 		 Gender Loss 0.7021 		 Age MAE 6.93 		 Acc 0.4150 		 ETA 1110s
0.2% 70400/339123 		 Gender Loss 0.7027 		 Age MAE 6.85 		 Acc 0.4025 		 ETA 1108s
0.2% 70800/339123 		 Gender Loss 0.7020 		 Age MAE 6.87 		 Acc 0.4175 		 ETA 1107s
0.2% 71200/339123 		 Gender Loss 0.7049 		 Age MAE 6.38 		 Acc 0.3700 		 ETA 1105s
0.2% 71600/339123 		 Gender Loss 0.7009 		 Age MAE 6.73 		 Acc 0.4325 		 ETA 1103s
0.2% 72000/339123 		 Gender Loss 0.7026 		 Age MAE 6.58 		 Acc 0.4100 		 ETA 1102s
0.2% 72400/339123 		 Gender Loss 0.7023 		 Age MAE 6.90 		 Acc 0.4050 		 ETA 1100s
0.2% 72800/339123 		 Gender Loss 0.7018 		 Age MAE 7.36 		 Acc 0.4150 		 ETA 1098s
0.2% 73200/339123 		 Gender Loss 0.7022 		 Age MAE 6.82 		 Acc 0.4100 		 ETA 1097s
0.2% 73600/339123 		 Gender Loss 0.7006 		 Age MAE 6.48 		 Acc 0.4275 		 ETA 1095s
0.2% 74000/339123 		 Gender Loss 0.7022 		 Age MAE 6.89 		 Acc 0.4125 		 ETA 1093s
0.2% 74400/339123 		 Gender Loss 0.7022 		 Age MAE 6.68 		 Acc 0.4075 		 ETA 1092s
0.2% 74800/339123 		 Gender Loss 0.7020 		 Age MAE 6.58 		 Acc 0.4200 		 ETA 1090s
0.2% 75200/339123 		 Gender Loss 0.7010 		 Age MAE 6.45 		 Acc 0.4275 		 ETA 1088s
0.2% 75600/339123 		 Gender Loss 0.7028 		 Age MAE 7.53 		 Acc 0.4050 		 ETA 1087s
0.2% 76000/339123 		 Gender Loss 0.7002 		 Age MAE 6.56 		 Acc 0.4350 		 ETA 1085s
0.2% 76400/339123 		 Gender Loss 0.7005 		 Age MAE 6.73 		 Acc 0.4275 		 ETA 1083s
0.2% 76800/339123 		 Gender Loss 0.6935 		 Age MAE 6.74 		 Acc 0.5225 		 ETA 1082s
0.2% 77200/339123 		 Gender Loss 0.7015 		 Age MAE 7.04 		 Acc 0.4175 		 ETA 1080s
0.2% 77600/339123 		 Gender Loss 0.7008 		 Age MAE 7.61 		 Acc 0.4275 		 ETA 1078s
0.2% 78000/339123 		 Gender Loss 0.6995 		 Age MAE 7.27 		 Acc 0.4500 		 ETA 1077s
0.2% 78400/339123 		 Gender Loss 0.7028 		 Age MAE 6.59 		 Acc 0.3975 		 ETA 1075s
0.2% 78800/339123 		 Gender Loss 0.6992 		 Age MAE 6.83 		 Acc 0.4475 		 ETA 1073s
